ID,Occupant,Address,City,State,ZipCode,FIPS,Phone,Publisher,Year
2005510124,PULLMAN & COMLEY,850|MAIN|ST,BRIDGEPORT,CT,06604,09001,2033302000,InfoGroup,2005
2005510256,DOWNTOWN NEWS & MINI-MART,1249|MAIN|ST,BRIDGEPORT,CT,06604,09001,2033327414,InfoGroup,2005
2005510302,IBT HEALTH SVC,192|FAIRFIELD|AVE,BRIDGEPORT,CT,06604,09001,2033337203,InfoGroup,2005
2005510358,OMANEL RESTAURANT,1909|MAIN|ST,BRIDGEPORT,CT,06604,09001,2033351676,InfoGroup,2005
2005509970,HOLY TRINITY GREEK CHURCH,4070|PARK|AVE,BRIDGEPORT,CT,06604,09001,2033745561,InfoGroup,2005
2005510373,SMITH'S SUPERIOR PAINTING,727|LAUREL|AVE,BRIDGEPORT,CT,06604,09001,2032579354,InfoGroup,2005
2005510405,,850|MAIN|ST,BRIDGEPORT,CT,06604,09001,2033302000,InfoGroup,2005
2005510119,BASKIN-ROBBINS,979|MAIN|ST,BRIDGEPORT,CT,06604,09001,2033358550,InfoGroup,2005
2005510158,PHOTO EXPRESS STUDIOS,1021|MAIN|ST,BRIDGEPORT,CT,06604,09001,2033676161,InfoGroup,2005
2005510449,CHOICE SECURITIES,70|RIVER|ST,BRIDGEPORT,CT,06604,09001,2033661682,InfoGroup,2005
2005510166,LAW LIBRARY,1061|MAIN|ST,BRIDGEPORT,CT,06604,09001,2035796237,InfoGroup,2005
2005510202,TREFZ CORP,10|MIDDLE|ST,BRIDGEPORT,CT,06604,09001,2033673621,InfoGroup,2005
2005510565,MAACS PROJECT,446|UNIVERSITY|AVE,BRIDGEPORT,CT,06604,09001,2033310551,InfoGroup,2005
2005510597,SUPERIOR COURT-BUILDING SUPT,1061|MAIN|ST,BRIDGEPORT,CT,06604,09001,2035796260,InfoGroup,2005
2005510243,MISTER JERRY,1191|MAIN|ST,BRIDGEPORT,CT,06604,09001,2033350474,InfoGroup,2005
2005510607,PRIMERICA FINANCIAL SVC,881|LAFAYETTE|BLVD,BRIDGEPORT,CT,06604,09001,2035790099,InfoGroup,2005
2005510643,PANTANAL RESTAURANT,215|FRANK|ST,BRIDGEPORT,CT,06604,09001,2033351071,InfoGroup,2005
2005510322,ARIANO AUTO SALES,1860|MAIN|ST,BRIDGEPORT,CT,06604,09001,2033354775,InfoGroup,2005
2005510496,BUSINESS OFC,45|LYON|TER,BRIDGEPORT,CT,06604,09001,2035767327,InfoGroup,2005
2005510689,DEALS ON WHEELS,1935|MAIN|ST,BRIDGEPORT,CT,06604,09001,2033348119,InfoGroup,2005
2005510782,BRIDGEPORT MONROE PEDIATRIC,2475|NORTH|AVE,BRIDGEPORT,CT,06604,09001,2033676050,InfoGroup,2005
2005510817,NORTHEASTERN COMMUNICATIONS,327|HUNTINGTON|AVE,BRIDGEPORT,CT,06604,09001,2033679008,InfoGroup,2005
2005510515,JUNIOR'S JEWELRY II,75|JOHN|ST,BRIDGEPORT,CT,06604,09001,2033689959,InfoGroup,2005
2005510545,PULLMAN & COMLEY,850|MAIN|ST,BRIDGEPORT,CT,06604,09001,2033302000,InfoGroup,2005
2005510860,CORNWALL & PATTERSON CO,1155|RAILROAD|AVE,BRIDGEPORT,CT,06605,09001,2033946388,InfoGroup,2005
2005510895,FEROLETO STEEL CO,300|SCOFIELD|AVE,BRIDGEPORT,CT,06605,09001,2033663263,InfoGroup,2005
2005510741,A CUT ABOVE THE REST,1228|PARK|AVE,BRIDGEPORT,CT,06604,09001,2033621116,InfoGroup,2005
2005510806,ST HARRISON SPECIALIZED SECURE,709|W|JACKSON AVE,BRIDGEPORT,CT,06604,09001,2033380518,InfoGroup,2005
2005511070,FIRST CHRISTIAN CHURCH,42|LAUREL|AVE,BRIDGEPORT,CT,06605,09001,2033351018,InfoGroup,2005
2005510913,GENERAL SHEET METAL WORKS INC,120|SILLIMAN|AVE,BRIDGEPORT,CT,06605,09001,2033336111,InfoGroup,2005
2005510951,P & S MFG CO,30|GROVE|ST,BRIDGEPORT,CT,06605,09001,2033336032,InfoGroup,2005
2005511116,ZEISLER & ZEISLER PC,558|CLINTON|AVE,BRIDGEPORT,CT,06605,09001,2033684234,InfoGroup,2005
2005510961,REICH SCHWEITZER & WEISS,511|CLINTON|AVE,BRIDGEPORT,CT,06605,09001,2033330443,InfoGroup,2005
2005510997,TINKER'S TREASURES,2980|FAIRFIELD|AVE,BRIDGEPORT,CT,06605,09001,2035794243,InfoGroup,2005
2005511160,DE BENEDETTO RECORDING CO,105|WOOD|AVE,BRIDGEPORT,CT,06605,09001,2033840076,InfoGroup,2005
2005511198,BETHEL AFRICAN METHODIST CHR,110|GROVE|ST,BRIDGEPORT,CT,06605,09001,2033849200,InfoGroup,2005
2005511077,AMERICAN POOL SAFETY SPCLSTS,40|WAKEMAN|ST,BRIDGEPORT,CT,06605,09001,2033352049,InfoGroup,2005
2005511271,A P LANDSCAPING INC,67|COLORADO|AVE,BRIDGEPORT,CT,06605,09001,2033310138,InfoGroup,2005
2005511347,DUNKIN DONUTS,2550|FAIRFIELD|AVE,BRIDGEPORT,CT,06605,09001,2033368843,InfoGroup,2005
2005511216,ARROW-LINE PAINTING,609|COURTLAND|AVE,BRIDGEPORT,CT,06605,09001,2033341931,InfoGroup,2005
2005511280,HOWE SCHOOL,287|CLINTON|AVE,BRIDGEPORT,CT,06605,09001,2035768044,InfoGroup,2005
2005511419,BRIDGEPORT TOWERS,199|YACHT|ST,BRIDGEPORT,CT,06605,09001,2035797697,InfoGroup,2005
2005511430,STONE WORKSHOP LLC,34|EDGEWOOD|ST,BRIDGEPORT,CT,06605,09001,2033621144,InfoGroup,2005
2005511301,MC CULLOUGH ELECTRIC,70|NASH|LN,BRIDGEPORT,CT,06605,09001,2033356626,InfoGroup,2005
2005511443,ONE KID,365|CHERRY|ST,BRIDGEPORT,CT,06605,09001,2033326372,InfoGroup,2005
2005511563,SMALL BLACK DOG,388|MIDLAND|ST,BRIDGEPORT,CT,06605,09001,2033672378,InfoGroup,2005
2005511484,DAVID TISDALE DESIGN INC,60|CHERRY|ST,BRIDGEPORT,CT,06605,09001,2033335384,InfoGroup,2005
2005511518,G B AUTO SALES OF BLACK ROCK,3309|FAIRFIELD|AVE,BRIDGEPORT,CT,06605,09001,2033674431,InfoGroup,2005
2005511756,MAIN STREET PEDIATRICS,3180|MAIN|ST,BRIDGEPORT,CT,06606,09001,2033717111,InfoGroup,2005
2005511523,ROB'S CARPET SVC,3389|FAIRFIELD|AVE,BRIDGEPORT,CT,06605,09001,2033300446,InfoGroup,2005
2005511555,ALL STAR PLUMBING & HEATING,1862|COMMERCE|DR,BRIDGEPORT,CT,06605,09001,2033337766,InfoGroup,2005
2005511780,INDUSTRIAL WRECKING INC,70|CHASE|ST,BRIDGEPORT,CT,06606,09001,2033668795,InfoGroup,2005
2005511817,HONG KONG HEALTH CLINIC INC,604|NORTH|AVE,BRIDGEPORT,CT,06606,09001,2033678669,InfoGroup,2005
2005511624,TESTO'S RESTAURANT & CATERING,1775|MADISON|AVE,BRIDGEPORT,CT,06606,09001,2033721627,InfoGroup,2005
2005511644,SAULNIER ASSOCIATES,926|CAPITOL|AVE,BRIDGEPORT,CT,06606,09001,2033677481,InfoGroup,2005
2005511865,GAMBRO HEALTHCARE,900|MADISON|AVE,BRIDGEPORT,CT,06606,09001,2033350191,InfoGroup,2005
2005511654,MARIA TERESA INC,285|SELTSAM|RD,BRIDGEPORT,CT,06606,09001,2033334689,InfoGroup,2005
2005511707,J A EPIFANO & SONS SEPTIC TANK,241|GARDEN|DR,BRIDGEPORT,CT,06606,09001,2033741070,InfoGroup,2005
2005511732,JEFFREY N KAPLAN LLC,4699|MAIN|ST,BRIDGEPORT,CT,06606,09001,2033748182,InfoGroup,2005
2005511975,ABNER COURT CONDOMINIUM,76|ABNER|CT,BRIDGEPORT,CT,06606,09001,2033710667,InfoGroup,2005
2005511924,LISBON CAFE,3765|MAIN|ST,BRIDGEPORT,CT,06606,09001,2033723732,InfoGroup,2005
2005511983,MILLER'S POND WOODWORKING,50|REMER|ST,BRIDGEPORT,CT,06606,09001,2033620888,InfoGroup,2005
2005512022,ALARM PLACE,631|LINDLEY|ST,BRIDGEPORT,CT,06606,09001,2033660140,InfoGroup,2005
2005512173,RHEUMATOLOGY INTERNAL MED ASSO,3203|MAIN|ST,BRIDGEPORT,CT,06606,09001,2033716969,InfoGroup,2005
2005512184,CAPOSSELA EXQUISITE SURFACES,271|WHEELER|AVE,BRIDGEPORT,CT,06606,09001,2035766711,InfoGroup,2005
2005512064,GIGI MANGIA BENE DELI,4675|MAIN|ST,BRIDGEPORT,CT,06606,09001,2033724430,InfoGroup,2005
2005512117,KFC,4301|MAIN|ST,BRIDGEPORT,CT,06606,09001,2033650542,InfoGroup,2005
2005512330,CONNECTICUT HAND SURGERY CTR,3101|MAIN|ST,BRIDGEPORT,CT,06606,09001,2033745892,InfoGroup,2005
2005512106,AMERICAN NAILS,4200|MAIN|ST,BRIDGEPORT,CT,06606,09001,2033747275,InfoGroup,2005
2005512135,AUNTIE BABE'S ICECREAM,4191|MAIN|ST,BRIDGEPORT,CT,06606,09001,2033650294,InfoGroup,2005
2005512376,NORTH END SUPERMARKET,1482|RESERVOIR|AVE,BRIDGEPORT,CT,06606,09001,2033726633,InfoGroup,2005
2005512409,RUDY'S SNACKS,2|ROXBURY|LN,BRIDGEPORT,CT,06606,09001,2033718040,InfoGroup,2005
2005512221,PAINTBALL ADDICTS,3073|MAIN|ST,BRIDGEPORT,CT,06606,09001,2033714216,InfoGroup,2005
2005512274,CARDIOLOGY PHYSICIANS,4675|MAIN|ST,BRIDGEPORT,CT,06606,09001,2036835100,InfoGroup,2005
2005512281,REAL ESTATE SCHOOL-NEW ENGLAND,3858|MAIN|ST,BRIDGEPORT,CT,06606,09001,2032794287,InfoGroup,2005
2005512513,ROBBINS EYE CTR,4695|MAIN|ST,BRIDGEPORT,CT,06606,09001,2033715800,InfoGroup,2005
2005512679,SOLUTIONS DRY WALL CONSTR,118|MANHATTAN|AVE,BRIDGEPORT,CT,06606,09001,2033620012,InfoGroup,2005
2005512719,DIRECT SALES,919|MERRITT|ST,BRIDGEPORT,CT,06606,09001,2033712373,InfoGroup,2005
2005512438,CT RETINA CONSULANT,4920|MAIN|ST,BRIDGEPORT,CT,06606,09001,2033656565,InfoGroup,2005
2005512453,,3180|MAIN|ST,BRIDGEPORT,CT,06606,09001,2033727678,InfoGroup,2005
2005512866,A A ADJUSTERS ACCURATE AFFRDBL,205|INDIAN|AVE,BRIDGEPORT,CT,06606,09001,2033745443,InfoGroup,2005
2005512999,CARDIAC ASSOCIATES-SOUTHERN CT,2979|MAIN|ST,BRIDGEPORT,CT,06606,09001,2033338800,InfoGroup,2005
2005512491,HALLEN SCHOOL,68|OMEGA|AVE,BRIDGEPORT,CT,06606,09001,2035768216,InfoGroup,2005
2005512535,REAL ESTATE ETC,3651|MAIN|ST,BRIDGEPORT,CT,06606,09001,2039296131,InfoGroup,2005
2005513047,CT RETINA CONSULANT,4920|MAIN|ST,BRIDGEPORT,CT,06606,09001,2033656565,InfoGroup,2005
2005512546,ERAS FEDERICO LEVIN & LEVINE,4699|MAIN|ST,BRIDGEPORT,CT,06606,09001,2033726571,InfoGroup,2005
2005512576,MARKEN TIME CRITICAL EXPRESS,726|BURNSFORD|AVE,BRIDGEPORT,CT,06606,09001,2033718431,InfoGroup,2005
2005513182,ZEAL'S LAUNDROMAT,1555|STRATFORD|AVE,BRIDGEPORT,CT,06607,09001,2033454387,InfoGroup,2005
2005513197,RELIABLE PLATING & POLISHING,80|BISHOP|AVE,BRIDGEPORT,CT,06607,09001,2033665261,InfoGroup,2005
2005512630,MO'S BARBER SHOP,1500|RESERVOIR|AVE,BRIDGEPORT,CT,06606,09001,2033710185,InfoGroup,2005
2005513209,CELL-PAK,850|UNION|AVE,BRIDGEPORT,CT,06607,09001,2033343500,InfoGroup,2005
2005513302,V E BRIDGEMONT USA LLC,955|CONNECTICUT|AVE,BRIDGEPORT,CT,06607,09001,2033849130,InfoGroup,2005
2005512722,HALL NEIGHBORHOOD HOUSE,715|TRUMBULL|AVE,BRIDGEPORT,CT,06606,09001,2033718849,InfoGroup,2005
2005512793,SHARPER EDGE SWEDEN,57|QUARRY|ST,BRIDGEPORT,CT,06606,09001,2033718840,InfoGroup,2005
2005513626,PROMAR INDUSTRIES,570|BARNUM|AVE,BRIDGEPORT,CT,06608,09001,2033450230,InfoGroup,2005
2005513661,WOODWRIGHTS INC,480|BARNUM|AVE,BRIDGEPORT,CT,06608,09001,2033654500,InfoGroup,2005
2005512835,WORLD PREMIERE RECORDS L L C,1206|SYLVAN|AVE,BRIDGEPORT,CT,06606,09001,2033960156,InfoGroup,2005
2005513670,BRIDGEPORT FLEA MARKET,1527|E|MAIN ST,BRIDGEPORT,CT,06608,09001,2033358440,InfoGroup,2005
2005513900,NANTUCKET COLLECTION LLC,310|E|WASHINGTON AVE,BRIDGEPORT,CT,06608,09001,2033840129,InfoGroup,2005
2005513934,ICI DULUX PAINT,76|GLENWOOD|AVE,BRIDGEPORT,CT,06610,09001,2033361101,InfoGroup,2005
2005513977,,1836|NOBLE|AVE,BRIDGEPORT,CT,06610,09001,2035766608,InfoGroup,2005
2005512902,CARPENTER CHIROPRACTIC ASSOC,4444|MAIN|ST,BRIDGEPORT,CT,06606,09001,2033744393,InfoGroup,2005
2005513986,SHIVA SHELL,289|HUNTINGTON|TPKE,BRIDGEPORT,CT,06610,09001,2033327555,InfoGroup,2005
2005514193,SWISSLAND FARMS,549|BROADBRIDGE|RD,BRIDGEPORT,CT,06610,09001,2033740834,InfoGroup,2005
2005512965,ROBBINS EYE CTR,4695|MAIN|ST,BRIDGEPORT,CT,06606,09001,2033715800,InfoGroup,2005
2005512974,SOCIAL SERVICES DEPT,925|HOUSATONIC|AVE,BRIDGEPORT,CT,06606,09001,2035512700,InfoGroup,2005
2005514272,SCRATCH-IT PROMOTIONS,1763|BARNUM|AVE,BRIDGEPORT,CT,06610,09001,2033675377,InfoGroup,2005
2005513011,CARDIOLOGY ASSOCIATES,2800|MAIN|ST,BRIDGEPORT,CT,06606,09001,2035765102,InfoGroup,2005
2005513147,EVER READY STEAM CLEANING,131|EAGLE|ST,BRIDGEPORT,CT,06607,09001,2033682850,InfoGroup,2005
2005514316,CHAVES BAKERY & DELI,2660|E|MAIN ST,BRIDGEPORT,CT,06610,09001,2033348679,InfoGroup,2005
2005514349,AUGUSTANA HOMES INC,525|PALISADE|AVE,BRIDGEPORT,CT,06610,09001,2033664333,InfoGroup,2005
2005513163,HARITON MACHINERY CO,810|UNION|AVE,BRIDGEPORT,CT,06607,09001,2033676777,InfoGroup,2005
2005513266,USA MEX FISHERY INC,36|DEFOREST|AVE,BRIDGEPORT,CT,06607,09001,2033621480,InfoGroup,2005
2005514392,AUTO-CYCLE INSURANCE INC,2050|E|MAIN ST,BRIDGEPORT,CT,06610,09001,2033662000,InfoGroup,2005
2005513271,D & J GENERAL STORE,1118|STRATFORD|AVE,BRIDGEPORT,CT,06607,09001,2033311202,InfoGroup,2005
2005513321,DERECKTOR SHIPYARDS,837|SEAVIEW|AVE,BRIDGEPORT,CT,06607,09001,2033360108,InfoGroup,2005
2005514440,CHRISTIAN REVIVAL ASSEMBLY,441|BISHOP|AVE,BRIDGEPORT,CT,06610,09001,2033674998,InfoGroup,2005
2005514465,WEICKER HOUSE,831|HUNTINGTON|TPKE,BRIDGEPORT,CT,06610,09001,2033714880,InfoGroup,2005
2005513362,ROTAIR INDUSTRIES INC,964|CRESCENT|AVE,BRIDGEPORT,CT,06607,09001,2035766545,InfoGroup,2005
2005514476,BEDDING SHACK INC,61|DEAN|PL,BRIDGEPORT,CT,06610,09001,2033673680,InfoGroup,2005
2005514626,WHITEHALL CO JEWELERS,5065|MAIN|ST,TRUMBULL,CT,06611,09001,2033716009,InfoGroup,2005
2005513404,ACADEMY DRYWALL,210|6|ST,BRIDGEPORT,CT,06607,09001,2033682271,InfoGroup,2005
2005513436,KSV INSTRUMENTS,955|CONNECTICUT|AVE,BRIDGEPORT,CT,06607,09001,2033332333,InfoGroup,2005
2005514672,ADT PROTECTION SVC,39|LINDEMAN|DR,TRUMBULL,CT,06611,09001,2033657253,InfoGroup,2005
2005513446,YACHT MORNING STAR,104|BAY|ST,BRIDGEPORT,CT,06607,09001,2033347979,InfoGroup,2005
2005513479,KOVACS ROD SHOP,85|DAVENPORT|ST,BRIDGEPORT,CT,06607,09001,2033681594,InfoGroup,2005
2005514757,TRUMBULL STUMP REMOVAL,79|STONELEIGH|RD,TRUMBULL,CT,06611,09001,2032615478,InfoGroup,2005
2005514769,PEOPLES BANK,100|HAWLEY|LN,TRUMBULL,CT,06611,09001,2033384730,InfoGroup,2005
2005513520,VILLA PIZZA,411|BARNUM|AVE,BRIDGEPORT,CT,06608,09001,2033772033,InfoGroup,2005
2005514852,PULMONARY & INTERNAL MEDICINE,15|CORPORATE|DR,TRUMBULL,CT,06611,09001,2032613980,InfoGroup,2005
2005514887,ARBY'S,5065|MAIN|ST,TRUMBULL,CT,06611,09001,2033743747,InfoGroup,2005
2005513566,LAPEPANANA,1326|PEMBROKE|ST,BRIDGEPORT,CT,06608,09001,2033351974,InfoGroup,2005
2005513597,UNITED SUPPLIERS INC,1286|KOSSUTH|ST,BRIDGEPORT,CT,06608,09001,2033333521,InfoGroup,2005
2005513700,HOLY GHOST RUSSIAN ORTHODOX,1540|E|MAIN ST,BRIDGEPORT,CT,06608,09001,2033345700,InfoGroup,2005
2005513753,REQUA INC,540|BARNUM|AVE,BRIDGEPORT,CT,06608,09001,2033450110,InfoGroup,2005
2005515017,J & J MARBLE & STONE RSTRTN,35|OCHSNER|PL,TRUMBULL,CT,06611,09001,2033723302,InfoGroup,2005
2005513767,CAROLINE HOUSE,574|STILLMAN|ST,BRIDGEPORT,CT,06608,09001,2033340640,InfoGroup,2005
2005513798,MASTRIANO NF PAINTING & WALLP,68|SEYMOUR|ST,BRIDGEPORT,CT,06608,09001,2033842345,InfoGroup,2005
2005515065,BALESTRIERI & SONS INC,206O|BOX,TRUMBULL,CT,06611,09001,2032616584,InfoGroup,2005
2005513813,MICHELLE'S HAIR BEAUTY,954|WILLIAM|ST,BRIDGEPORT,CT,06608,09001,2033309955,InfoGroup,2005
2005513843,BRIDGEPORT COMMUNITY HEALTH,982|E|MAIN ST,BRIDGEPORT,CT,06608,09001,2036963260,InfoGroup,2005
2005515116,WOMEN'S CAMPAIGN SCHOOL,5241|MAIN|ST,TRUMBULL,CT,06611,09001,2034451364,InfoGroup,2005
2005515209,WAYNIK GROUP,160|HAWLEY|LN,TRUMBULL,CT,06611,09001,2033860096,InfoGroup,2005
2005513885,CHI CHI GROCERY,1100|PEMBROKE|ST,BRIDGEPORT,CT,06608,09001,2035760841,InfoGroup,2005
2005515218,LONG HILLS VILLAGE ASSOC INC,3|RAINBOW|DR,TRUMBULL,CT,06611,09001,2034591696,InfoGroup,2005
2005515373,CYA TECHNOLOGIES,100|TECHNOLOGY|DR,TRUMBULL,CT,06611,09001,2032611676,InfoGroup,2005
2005514046,WORLD PAGING,522|BOSTON|AVE,BRIDGEPORT,CT,06610,09001,2035798870,InfoGroup,2005
2005514077,A & B ICE,199|ASYLUM|ST,BRIDGEPORT,CT,06610,09001,2033354934,InfoGroup,2005
2005515423,ETS CONSULTING,4|DANIELS|FARM RD,TRUMBULL,CT,06611,09001,2032688842,InfoGroup,2005
2005514092,DOUGHNUT INN,1827|BOSTON|AVE,BRIDGEPORT,CT,06610,09001,2035791515,InfoGroup,2005
2005514125,BRIDGEPORT HOSPITAL,267|GRANT|ST,BRIDGEPORT,CT,06610,09001,2033843923,InfoGroup,2005
2005514161,MILL HILL MEDICAL CONSULTANTS,226|MILL|HILL AVE,BRIDGEPORT,CT,06610,09001,2033843394,InfoGroup,2005
2005514201,GREATER BRIDGEPORT TRANSIT,1|CROSS|ST,BRIDGEPORT,CT,06610,09001,2033667070,InfoGroup,2005
2005515491,,5520|PARK|AVE,TRUMBULL,CT,06611,09001,2033718258,InfoGroup,2005
2005514222,BIKO'S MARKET,1693|BARNUM|AVE,BRIDGEPORT,CT,06610,09001,2033622234,InfoGroup,2005
2005514488,RENT WAY,161|BOSTON|AVE,BRIDGEPORT,CT,06610,09001,2033352369,InfoGroup,2005
2005515612,CANDY WORLD,5065|MAIN|ST,TRUMBULL,CT,06611,09001,2033748459,InfoGroup,2005
2005514491,BOSTON AV,300|BOSTON|AVE,BRIDGEPORT,CT,06610,09001,2033309664,InfoGroup,2005
2005514541,BRIDGEPORT-FAIRFIELD COMM NEWS,1575|BOSTON|AVE,BRIDGEPORT,CT,06610,09001,2033360447,InfoGroup,2005
2005515839,CONNECTICUT EAR NOSE THROAT,15|CORPORATE|DR,TRUMBULL,CT,06611,09001,2034527081,InfoGroup,2005
2005515916,M G & RK PROPERTIES,921|WHITE|PLAINS RD,TRUMBULL,CT,06611,09001,2034527631,InfoGroup,2005
2005514583,POWER HOUSE GOSPEL MINISTRY,532|SUCCESS|AVE,BRIDGEPORT,CT,06610,09001,2033674480,InfoGroup,2005
2005515968,EMPOWERING WRITERS,6515|MAIN|ST,TRUMBULL,CT,06611,09001,2034528301,InfoGroup,2005
2005515982,J/M FINANCIAL ADVISERS INC,6515|MAIN|ST,TRUMBULL,CT,06611,09001,2032617117,InfoGroup,2005
2005516086,RESOURCES FOR HUMAN DEV,40|SUNSET|AVE,TRUMBULL,CT,06611,09001,2034459748,InfoGroup,2005
2005516122,CIT GROUP INC,36|FIREHOUSE|RD,TRUMBULL,CT,06611,09001,2034458920,InfoGroup,2005
2005514776,MILLER'S HALLMARK,100|HAWLEY|LN,TRUMBULL,CT,06611,09001,2033789113,InfoGroup,2005
2005514808,BRODA O BARNES RESEARCH FNDTN,98O|BOX,TRUMBULL,CT,06611,09001,2032612101,InfoGroup,2005
2005514839,DAN ROSEN STUDIOS,22|SUNSET|AVE,TRUMBULL,CT,06611,09001,2034521997,InfoGroup,2005
2005516160,MALTOSE PRESS,117|HORSE|TAVERN RD,TRUMBULL,CT,06611,09001,2034451589,InfoGroup,2005
2005516200,WAYNIK GROUP,160|HAWLEY|LN,TRUMBULL,CT,06611,09001,2033860096,InfoGroup,2005
2005514953,L & M ENTERPRISES,4|DANIELS|FARM RD,TRUMBULL,CT,06611,09001,2033725689,InfoGroup,2005
2005516241,GOT'A BURGER,926|WHITE|PLAINS RD,TRUMBULL,CT,06611,09001,2032611600,InfoGroup,2005
2005516294,BROOKSTONE INC,5065|MAIN|ST,TRUMBULL,CT,06611,09001,2033715424,InfoGroup,2005
2005515121,TRUMBULL TOWN HALL,5866|MAIN|ST,TRUMBULL,CT,06611,09001,2034525000,InfoGroup,2005
2005515175,TRUMBULL FINANCIAL SVC,103|STONELEIGH|RD,TRUMBULL,CT,06611,09001,2034521844,InfoGroup,2005
2005516349,COVANANT CHILDREN'S CTR,1|SPORT|HILL RD,EASTON,CT,06612,09001,2033743049,InfoGroup,2005
2005516451,CLASP HOME INC,150|MAPLE|RD,EASTON,CT,06612,09001,2032681140,InfoGroup,2005
2005516484,NORTHWOOD CONSTRUCTION CO,101|NORTHWOOD|DR,EASTON,CT,06612,09001,2032616155,InfoGroup,2005
2005515167,ABC EMERGENCY FLOOD WATER,182|LAKE|AVE,TRUMBULL,CT,06611,09001,2032618600,InfoGroup,2005
2005515274,PEOPLES BANK,100|QUALITY|ST,TRUMBULL,CT,06611,09001,2032681775,InfoGroup,2005
2005515312,PALMESI KAUFMAN GOLDSTEIN,572|WHITE|PLAINS RD,TRUMBULL,CT,06611,09001,2032616467,InfoGroup,2005
2005516555,,10|LAUREL|DR,EASTON,CT,06612,09001,2034599955,InfoGroup,2005
2005516571,,3241|MAIN|ST,STRATFORD,CT,06614,09001,2033861017,InfoGroup,2005
2005515349,TRUMBULL SOCIAL SVC DEPT,23|PRISCILLA|PL,TRUMBULL,CT,06611,09001,2034525199,InfoGroup,2005
2005515505,OB/GYN SPECIALTY GROUP,888|WHITE|PLAINS RD,TRUMBULL,CT,06611,09001,2034528888,InfoGroup,2005
2005516758,,237|FERNDALE|AVE,STRATFORD,CT,06614,09001,2033754911,InfoGroup,2005
2005515515,VACATION CONCEPTS,5893|MAIN|ST,TRUMBULL,CT,06611,09001,2032618272,InfoGroup,2005
2005515550,MAILBOX CO,10|GLENARDEN|RD,TRUMBULL,CT,06611,09001,2036377583,InfoGroup,2005
2005515656,ARMENIAN CHURCH-HOLY ASCENSION,1460|HUNTINGTON|TPKE,TRUMBULL,CT,06611,09001,2033725770,InfoGroup,2005
2005516888,PRI MED,3017|MAIN|ST,STRATFORD,CT,06614,09001,2033759338,InfoGroup,2005
2005516949,BARNUM AVE CUT OFF AUTO REPAIR,815|BARNUM|AVENUE CUTOFF,STRATFORD,CT,06614,09001,2033751805,InfoGroup,2005
2005515705,JARO FLOOR SVC,579|EDISON|RD,TRUMBULL,CT,06611,09001,2034451904,InfoGroup,2005
2005515739,,21|ELIZABETH|ST,TRUMBULL,CT,06611,09001,2032682603,InfoGroup,2005
2005517042,WAL-MART PORTRAIT STUDIO,150|BARNUM|AVENUE CUTOFF,STRATFORD,CT,06614,09001,2035027652,InfoGroup,2005
2005515751,,912|WHITE|PLAINS RD,TRUMBULL,CT,06611,09001,2032684763,InfoGroup,2005
2005515795,WAYNIK GROUP,160|HAWLEY|LN,TRUMBULL,CT,06611,09001,2033860096,InfoGroup,2005
2005515827,JAFRA COSMETICS,4|ANITA|AVE,TRUMBULL,CT,06611,09001,2034521276,InfoGroup,2005
2005515897,PALMESI KAUFMAN GOLDSTEIN,572|WHITE|PLAINS RD,TRUMBULL,CT,06611,09001,2032616467,InfoGroup,2005
2005517135,PEDIATRIC HELATHCARE ASSOC,2876|MAIN|ST,STRATFORD,CT,06614,09001,2033758528,InfoGroup,2005
2005515908,HILLCREST MIDDLE SCHOOL,530|DANIELS|FARM RD,TRUMBULL,CT,06611,09001,2034524466,InfoGroup,2005
2005516016,BILL WAGNER & CO,27|WOODLAWN|DR,TRUMBULL,CT,06611,09001,2032681333,InfoGroup,2005
2005517198,FAIRFIELD COUNTY SURGICAL,2900|MAIN|ST,STRATFORD,CT,06614,09001,2033784500,InfoGroup,2005
2005517230,KTM ELECTRICAL CONTR LLC,73|RYDERS|LN,STRATFORD,CT,06614,09001,2033800556,InfoGroup,2005
2005516059,ENT & ALLERGY ASSOC LLC,160|HAWLEY|LN,TRUMBULL,CT,06611,09001,2033803707,InfoGroup,2005
2005516196,US DEFENSE CONTRACT AUDIT AGCY,12|CAMBRIDGE|DR,TRUMBULL,CT,06611,09001,2033854300,InfoGroup,2005
2005516231,,15|CORPORATE|DR,TRUMBULL,CT,06611,09001,2034528322,InfoGroup,2005
2005517252,ROSE-UNISEX HAIRCUTTING SALON,11|FERNDALE|AVE,STRATFORD,CT,06614,09001,2033800155,InfoGroup,2005
2005517284,CORPORATE CLEANING SVC,175|GEM|ST,STRATFORD,CT,06614,09001,2033774004,InfoGroup,2005
2005516379,NEW ENGLAND MUSTANG SUPPLY,103|DEEPWOOD|RD,EASTON,CT,06612,09001,2032683760,InfoGroup,2005
2005517293,SAPPHIRE INTERNATIONAL,225|MOUNT|PLEASANT AVE,STRATFORD,CT,06614,09001,2033869208,InfoGroup,2005
2005517328,ORTHOPAEDIC SPECIALTY GROUP,2909|MAIN|ST,STRATFORD,CT,06614,09001,2033775108,InfoGroup,2005
2005516427,CANNAN & CO,112|BURR|ST,EASTON,CT,06612,09001,2032553959,InfoGroup,2005
2005516507,LAKEVIEW ORCHARDS,206|EVERETT|RD,EASTON,CT,06612,09001,2032680140,InfoGroup,2005
