ID,Occupant,Address,City,State,ZipCode,FIPS,Phone,Publisher,Year
201031200,PETE'S VINTAGE AUTOMOTIVE,580|FRED MASON RD,CHESHIRE,MA,1225,25003,4137432531,InfoGroup,2010
2005571975,ONYX BAR & GRILLE,970|HIGH RIDGE RD,STAMFORD,CT,6905,9001,2033229888,InfoGroup,2005
201031208,BERKSHIRE CARPENTRY,708|LANESBORO RD,CHESHIRE,MA,1225,25003,4137430107,InfoGroup,2010
201031328,KELLY'S PACKAGE STORE INC,653|MAIN ST,DALTON,MA,1226,25003,4136840870,InfoGroup,2010
2005572034,MEDICAL ASSOCIATES OF STAMFORD,1100|BEDFORD ST,STAMFORD,CT,6905,9001,2033234458,InfoGroup,2005
2005572082,PANINI DELI & CATERERS,2802|SUMMER ST,STAMFORD,CT,6905,9001,2033588697,InfoGroup,2005
201031413,DALTON AUTO BODY,30|PROSPECT ST,DALTON,MA,1226,25003,4136842317,InfoGroup,2010
201031476,EMERSON BROTHERS CARPENTERS,171|E HOUSATONIC ST,DALTON,MA,1226,25003,4136841012,InfoGroup,2010
201031552,FRAMES ON WHEELS,84|RAILROAD ST,GREAT BARRINGTON,MA,1230,25003,4135280997,InfoGroup,2010
2005572098,PLANET PIZZA,920|SUMMER ST,STAMFORD,CT,6905,9001,2033571101,InfoGroup,2005
2005572147,CONNECTICUT DISMANTLING CO,23|KNOLLWOOD AVE,STAMFORD,CT,6905,9001,2033228638,InfoGroup,2005
201031628,GREAT BARRINGTON CO-OP NURSERY,251|MAIN ST,GREAT BARRINGTON,MA,1230,25003,4135282127,InfoGroup,2010
201031751,PETER FASANO LTD,964|MAIN ST,GREAT BARRINGTON,MA,1230,25003,4135286872,InfoGroup,2010
201031862,GREYLOCK FEDERAL CREDIT UNION,250|STOCKBRIDGE RD,GREAT BARRINGTON,MA,1230,25003,4136449234,InfoGroup,2010
201031984,BERKSHIRE HEMATOLOGY ONCOLOGY,780|MAIN ST,GREAT BARRINGTON,MA,1230,25003,4135286194,InfoGroup,2010
201032076,BYZANTIUM,32|RAILROAD ST,GREAT BARRINGTON,MA,1230,25003,4135289496,InfoGroup,2010
2005572166,GRADE A SHOP RITE,563|NEWFIELD AVE,STAMFORD,CT,6905,9001,2033561662,InfoGroup,2005
2005572292,OCTEAU'S SWIMMING POOL WATER,55|RESEARCH DR,STAMFORD,CT,6906,9001,2039757019,InfoGroup,2005
201032172,BARRY M KARSON ATTORNEY,785|MAIN ST,GREAT BARRINGTON,MA,1230,25003,4136440150,InfoGroup,2010
201032224,EGREMONT POLICE DEPT,171|EGREMONT PLAIN RD,GREAT BARRINGTON,MA,1230,25003,4135282160,InfoGroup,2010
201032311,TANGELO,306|MAIN ST,GREAT BARRINGTON,MA,1230,25003,4135288008,InfoGroup,2010
2005572339,DOLAN MIDDLE SCHOOL,51|TOMS RD,STAMFORD,CT,6906,9001,2039774441,InfoGroup,2005
2005572391,HUA LIN CHINESE RESTAURANT,225|HOPE ST,STAMFORD,CT,6906,9001,2033241280,InfoGroup,2005
201032380,LAWRENCE V TOOLE INSURANCE,317|MAIN ST,GREAT BARRINGTON,MA,1230,25003,4135280011,InfoGroup,2010
201032433,CABINET WORKS,48|STATE RD,GREAT BARRINGTON,MA,1230,25003,4135282565,InfoGroup,2010
2005572472,PAUL PORRELLI & SON,28|LENOX AVE,STAMFORD,CT,6906,9001,2033223286,InfoGroup,2005
201032458,GYPSY JOYNT,389|STOCKBRIDGE RD,GREAT BARRINGTON,MA,1230,25003,4136448811,InfoGroup,2010
201032489,KITTREDGE SCHOOL,80|MAPLE ST,HINSDALE,MA,1235,25003,4136552525,InfoGroup,2010
2005572490,DELTA INSTALLATION,317|COURTLAND AVE,STAMFORD,CT,6906,9001,2039751192,InfoGroup,2005
2005572558,SQUIRES HIGH TECH,25|CRESCENT ST,STAMFORD,CT,6906,9001,2033598596,InfoGroup,2005
201032561,PERU LIBRARY,6|W MAIN RD,PERU,MA,1235,25003,4136558650,InfoGroup,2010
201032702,LANESBOROUGH 525 STORAGE,525|S MAIN ST,LANESBORO,MA,1237,25003,4134452500,InfoGroup,2010
201032780,ADAMS COOPERATIVE BANK,545|S MAIN ST,LANESBORO,MA,1237,25003,4134434070,InfoGroup,2010
201032902,LOCKER ROOM SPORTS BAR,232|MAIN ST,LEE,MA,1238,25003,4132432662,InfoGroup,2010
201032951,ANIMAGIC MUSEUM OF ANIMATION,77|MAIN ST,LEE,MA,1238,25003,4132432051,InfoGroup,2010
201032995,B & B TRUCK REPAIR,475|PLEASANT ST,LEE,MA,1238,25003,4132431790,InfoGroup,2010
201033099,BERKSHIRE HILLS BAPTIST CHURCH,190|PLEASANT ST,LEE,MA,1238,25003,4132430837,InfoGroup,2010
201033136,IZOD,570|PRIME OUTLETS BLVD,LEE,MA,1238,25003,4132434700,InfoGroup,2010
201033242,WRIGHT'S GARAGE INC,330|STOCKBRIDGE RD,LEE,MA,1238,25003,4132430919,InfoGroup,2010
201033289,JEHOVAH'S WITNESSES,945|PLEASANT ST,LEE,MA,1238,25003,4132433495,InfoGroup,2010
201033386,STAVISKY & KELLY,302|HOUSATONIC ST,LENOX,MA,1240,25003,4135284300,InfoGroup,2010
201033449,DEUTSCHE BANK BERKSHIRE MTG,25|MAIN ST,LENOX,MA,1240,25003,4136378840,InfoGroup,2010
201033502,SIGN INSPECTOR,6|WALKER ST,LENOX,MA,1240,25003,4136375503,InfoGroup,2010
201033606,PRICE CHOPPER,121|PITTSFIELD RD,LENOX,MA,1240,25003,4134435449,InfoGroup,2010
201033693,ANTIQUE RESTORATION-GRANARY,42|GOLDEN HILL RD,LENOX,MA,1240,25003,4136370867,InfoGroup,2010
201033800,SAUVE GUITARS,121|UNION ST,NORTH ADAMS,MA,1247,25003,4136633060,InfoGroup,2010
201033885,PELLEGRINI SEELEY RYAN,85|MAIN ST,NORTH ADAMS,MA,1247,25003,4136648429,InfoGroup,2010
201033934,RENT-A-CENTER,233|STATE RD,NORTH ADAMS,MA,1247,25003,4136632820,InfoGroup,2010
201034024,SKYBORO SOUND RECORDING STUDIO,121|UNION ST,NORTH ADAMS,MA,1247,25003,4136622333,InfoGroup,2010
201034086,PEEBLES,78|MAIN ST,NORTH ADAMS,MA,1247,25003,4136635159,InfoGroup,2010
201034190,STEPHEN W PATRYN AIR COND,57|SUMMIT AVE,NORTH ADAMS,MA,1247,25003,4136622181,InfoGroup,2010
201034231,CARIDDI CATERING,117|CHURCH ST,NORTH ADAMS,MA,1247,25003,4136635785,InfoGroup,2010
2005572603,REAL CLUB,35|CRESCENT ST,STAMFORD,CT,6906,9001,2033487325,InfoGroup,2005
201034238,WALMART,830|CURRAN HWY,NORTH ADAMS,MA,1247,25003,4136644004,InfoGroup,2010
201034318,GRAHAM CHECK CASHING,458|CURRAN MEMORIAL HWY,NORTH ADAMS,MA,1247,25003,4136647528,InfoGroup,2010
2005572643,MASONIC TEMPLE,47|KIRKHAM PL,STAMFORD,CT,6906,9001,2033482511,InfoGroup,2005
2005572705,FARRELL FLOORCRAFT,53|SAINT CHARLES AVE,STAMFORD,CT,6907,9001,2033237332,InfoGroup,2005
201034387,SNOW COUNTRY TRANSPORTATION,1042|CHURCH ST,NORTH ADAMS,MA,1247,25003,4136637900,InfoGroup,2010
2005572684,JESUS CHRIST FOUNDATION,58|CHURCH ST,STAMFORD,CT,6906,9001,2039657759,InfoGroup,2005
2005572749,DARIEN TREE SVC LLC,39|POPLAR ST,STAMFORD,CT,6907,9001,2036568733,InfoGroup,2005
201034525,,77|HOSPITAL AVE,NORTH ADAMS,MA,1247,25003,4136646321,InfoGroup,2010
2005572780,UNITED REFRIGERATION INC,17|VIADUCT RD,STAMFORD,CT,6907,9001,2033594300,InfoGroup,2005
2005572839,MICHAEL J SWEENEY LANDSCAPING,53|LARKIN ST,STAMFORD,CT,6907,9001,2039673186,InfoGroup,2005
201034630,RICHARD ZUKOWSKI STRUCTURAL,26|RESERVOIR RD,OTIS,MA,1253,25003,4132697737,InfoGroup,2010
2005572848,SCARVEY LANDSCAPING,1100|HOPE ST,STAMFORD,CT,6907,9001,2039682003,InfoGroup,2005
2005572901,DOGGIE DEPOT,1023|HOPE ST,STAMFORD,CT,6907,9001,2033232008,InfoGroup,2005
201034732,MOTOROLA INC,83|PATTON RD,RICHMOND,MA,1254,25003,4136982014,InfoGroup,2010
2005572979,ELKS LODGE,943|HOPE ST,STAMFORD,CT,6907,9001,2033239614,InfoGroup,2005
2005572998,MARK-IT RUBBER STAMP & LABEL,912|HOPE ST,STAMFORD,CT,6907,9001,2033483204,InfoGroup,2005
201034795,STAVELEIGH HOUSE,59|MAIN ST,SHEFFIELD,MA,1257,25003,4132292129,InfoGroup,2010
2005573016,PETALS FLOWER SHOPPE,990|HOPE ST,STAMFORD,CT,6907,9001,2033277548,InfoGroup,2005
2005573038,SPECTRUM EVENT LIGHTING-DECOR,55|POPLAR ST,STAMFORD,CT,6907,9001,2039692788,InfoGroup,2005
201034842,LANE CONSTRUCTION CORP,49|LIME KILN RD,SHEFFIELD,MA,1257,25003,4132292061,InfoGroup,2010
201034961,MONTEREY MASONRY LLC,39|SILVER ST,SHEFFIELD,MA,1257,25003,4132290475,InfoGroup,2010
2005573084,,124|KNAPP ST,STAMFORD,CT,6907,9001,2032536839,InfoGroup,2005
2005573113,DAIRY INN,1092|HOPE ST,STAMFORD,CT,6907,9001,2033225138,InfoGroup,2005
201035055,NEW MARLBOROUGH ASSESSOR,807|MILL RIVER SOUTHFIELD RD,SOUTHFIELD,MA,1259,25003,4132298926,InfoGroup,2010
2005573126,STRAIGHT SEWAGE DISPOSAL CO,84|KNICKERBOCKER AVE,STAMFORD,CT,6907,9001,2033234521,InfoGroup,2005
2005573152,SPRINGDALE GARDENS,956|HOPE ST,STAMFORD,CT,6907,9001,2033249994,InfoGroup,2005
201035115,DELAIR & EDWARDS,3|ELM ST,STOCKBRIDGE,MA,1262,25003,4132983717,InfoGroup,2010
201035164,A CRUISE CONNECTION,11|PARK ST,STOCKBRIDGE,MA,1262,25003,4132983715,InfoGroup,2010
201027897,TJ MAXX,17|CHESHIRE RD,PITTSFIELD,MA,1201,25003,4134439644,InfoGroup,2010
201027995,ALLENDALE ELEMENTARY SCHOOL,180|CONNECTICUT AVE,PITTSFIELD,MA,1201,25003,4134489650,InfoGroup,2010
201035231,BERKSHIRE COUNTY DAY SCHOOL,55|INTERLAKEN RD,STOCKBRIDGE,MA,1262,25003,4136370755,InfoGroup,2010
201028012,ANGELINA'S SUBMARINE SHOPS,100|DALTON AVE,PITTSFIELD,MA,1201,25003,4134439875,InfoGroup,2010
201028050,ISGOOD REALTY,100|WENDELL AVE,PITTSFIELD,MA,1201,25003,4134434416,InfoGroup,2010
201035293,CAFFE POMO D'ORO,6|DEPOT ST,WEST STOCKBRIDGE,MA,1266,25003,4132324616,InfoGroup,2010
201035379,SAND SPRINGS SPRINGWATER CO,160|SAND SPRINGS RD,WILLIAMSTOWN,MA,1267,25003,4134588281,InfoGroup,2010
201028143,MIKE'S MAYTAG HOME APPLIANCE,14|GORDON ST,PITTSFIELD,MA,1201,25003,4134434692,InfoGroup,2010
201028186,PITTSFIELD LAWN & TRACTOR,1548|W HOUSATONIC ST,PITTSFIELD,MA,1201,25003,4134432623,InfoGroup,2010
201035450,OVERLAND TRAVEL INC,63|SPRING ST,WILLIAMSTOWN,MA,1267,25003,4134589672,InfoGroup,2010
201028199,PRO AUTOMOTIVE ELECTRONICS,606|EAST ST,PITTSFIELD,MA,1201,25003,4134996606,InfoGroup,2010
201028267,ZARETSKOYA-FUCHS MARINA,777|NORTH ST,PITTSFIELD,MA,1201,25003,4133957694,InfoGroup,2010
201035536,WILLIAMS COLLEGE MENS CREW,22|SPRING ST,WILLIAMSTOWN,MA,1267,25003,4135972480,InfoGroup,2010
201035603,SHERRI'S LICENSED AVON BEAUTY,242|MAIN ST,WILLIAMSTOWN,MA,1267,25003,4134582866,InfoGroup,2010
201035604,,197|ADAMS RD,WILLIAMSTOWN,MA,1267,25003,4136645900,InfoGroup,2010
201035673,WILL MAIN & ASSOC LLC,384|MAIN ST,WILLIAMSTOWN,MA,1267,25003,4134585700,InfoGroup,2010
201028426,LARRY'S NOTARY,10|UNION ST,PITTSFIELD,MA,1201,25003,4134433112,InfoGroup,2010
201028484,GARBARSKY REFRIGERATION INC,9|KEELER ST,PITTSFIELD,MA,1201,25003,4134482833,InfoGroup,2010
201035759,BUSINESS NEWS PUBLISHING CO,950|SHAW RD,WINDSOR,MA,1270,25003,4136841447,InfoGroup,2010
2010471105,ANSONIA PUBLIC LIBRARY,53|S CLIFF ST,ANSONIA,CT,6401,9009,2037346275,InfoGroup,2010
2010471144,EAGLE HOSE CO,1|MAIN ST,ANSONIA,CT,6401,9009,2037365978,InfoGroup,2010
201028527,ADAMSON SYSTEMS PROPERTY MGMT,61|TAYLOR ST,PITTSFIELD,MA,1201,25003,4134426592,InfoGroup,2010
201028619,FAMILY PRACTICE ASSOC,20|ELM ST,PITTSFIELD,MA,1201,25003,4134421019,InfoGroup,2010
2010471192,HIGH ACRES CHRISTIAN CHURCH,11|HIGH ACRES RD,ANSONIA,CT,6401,9009,2037360161,InfoGroup,2010
2010471221,HILLTOP GARDEN NURSERY,187|HILL ST,ANSONIA,CT,6401,9009,2037351329,InfoGroup,2010
201028698,ELLE DAY SPA AT CROWNE PLAZA,2|SOUTH ST,PITTSFIELD,MA,1201,25003,4134455600,InfoGroup,2010
201028776,BUTTERFLY SNEAKERS,8|SPRING ST,PITTSFIELD,MA,1201,25003,4134430107,InfoGroup,2010
2010471265,FITZPATRICK'S CHRYSLER JEEP,430|E MAIN ST,ANSONIA,CT,6401,9009,2037343318,InfoGroup,2010
201028786,JOYCE'S RENEWED IMAGE CARE,187|BARTLETT AVE,PITTSFIELD,MA,1201,25003,4134477231,InfoGroup,2010
201028870,ALLEGRONE CONSTRUCTION CO INC,273|NEWELL ST,PITTSFIELD,MA,1201,25003,4139979200,InfoGroup,2010
2010471307,CRITTERYARDCARDS.COM,2|DEMPSEY RD,ANSONIA,CT,6401,9009,2037368663,InfoGroup,2010
2010471547,ANSONIA TIRE CTR,687|MAIN ST,ANSONIA,CT,6401,9009,2037369208,InfoGroup,2010
201028904,CHILD CARE OF THE BERKSHIRES,1350|WEST ST,PITTSFIELD,MA,1201,25003,4132363060,InfoGroup,2010
201028947,DLO MANAGEMENT INC,75|NORTH ST,PITTSFIELD,MA,1201,25003,4134471900,InfoGroup,2010
2010471741,BEACON FALLS CONGREGATIONAL,69|WOLFE AVE,BEACON FALLS,CT,6403,9009,2037298802,InfoGroup,2010
201028967,MY COM FEDERAL CREDIT UNION,101|FENN ST,PITTSFIELD,MA,1201,25003,4134426501,InfoGroup,2010
201029052,BERKSHIRE COSMETIC-RCNSTRCTV,426|SOUTH ST,PITTSFIELD,MA,1201,25003,4134969272,InfoGroup,2010
2010472037,COUNTY OBSTETRICS & GYNECOLOGY,687|MAIN ST,BRANFORD,CT,6405,9009,2034888306,InfoGroup,2010
2010472155,CONNECTICUT IRRIGATION,454|E MAIN ST,BRANFORD,CT,6405,9009,2032340432,InfoGroup,2010
201029105,WIC PROGRAM,25|1T ST,PITTSFIELD,MA,1201,25003,4134482611,InfoGroup,2010
201029164,UNWIN LAND SVC,54|WENDELL AVE,PITTSFIELD,MA,1201,25003,4134430523,InfoGroup,2010
201029212,MC INERNEY PARENT CTR,48|ELIZABETH ST,PITTSFIELD,MA,1201,25003,4134993556,InfoGroup,2010
2010472149,TIMELESS TREASURES BY MAUREEN,288|E MAIN ST,BRANFORD,CT,6405,9009,2034880536,InfoGroup,2010
2010472222,,140|MONTOWESE ST,BRANFORD,CT,6405,9009,2034887248,InfoGroup,2010
201029297,ALMEIDA PLUMBING HTG & COOLING,63|EDWARD AVE,PITTSFIELD,MA,1201,25003,4139974880,InfoGroup,2010
201029374,BERKSHIRE MEDICAL CTR,725|NORTH ST,PITTSFIELD,MA,1201,25003,4134472555,InfoGroup,2010
2010472281,IL FORNO RESTAURANT,765|W MAIN ST,BRANFORD,CT,6405,9009,2034880573,InfoGroup,2010
201029380,BERKSHIRE MEDICAL CTR,725|NORTH ST,PITTSFIELD,MA,1201,25003,4134472000,InfoGroup,2010
201029429,BERKSHIRE FACULTY SVC,725|NORTH ST,PITTSFIELD,MA,1201,25003,4134472695,InfoGroup,2010
2010472315,HARRISON HOUSE,124|MAIN ST,BRANFORD,CT,6405,9009,2034884828,InfoGroup,2010
2010472360,INDIAN NECK SVC STATION,58|ROGERS ST,BRANFORD,CT,6405,9009,2034882450,InfoGroup,2010
201029510,,725|NORTH ST,PITTSFIELD,MA,1201,25003,4134472000,InfoGroup,2010
2010472388,TOWN FAIR TIRE,1018|W MAIN ST,BRANFORD,CT,6405,9009,2034884333,InfoGroup,2010
201029557,JIM'S HOUSE OF SHOES,239|NORTH ST,PITTSFIELD,MA,1201,25003,4134454655,InfoGroup,2010
201029660,AH EC AREA HEALTH EDUCATION,703|W HOUSATONIC ST,PITTSFIELD,MA,1201,25003,4134472417,InfoGroup,2010
2010472458,PREMIER EDUCATION GROUP,1|SUMMIT PL,BRANFORD,CT,6405,9009,2034882525,InfoGroup,2010
2010472522,CYNTHIA'S FLOWER SHOP,188|N MAIN ST,BRANFORD,CT,6405,9009,2034813115,InfoGroup,2010
201029708,CENTRAL BERKSHIRE GASTRO,777|NORTH ST,PITTSFIELD,MA,1201,25003,4134998590,InfoGroup,2010
201029793,SURFACE STRIPPING TECHNOLOGIES,4|INDUSTRIAL DR,PITTSFIELD,MA,1201,25003,4134457878,InfoGroup,2010
2010472596,DERLAN INC,175|N MAIN ST,BRANFORD,CT,6405,9009,2034834337,InfoGroup,2010
201029801,CIGARETTE & CIGAR STORE,180|ELM ST,PITTSFIELD,MA,1201,25003,4134455504,InfoGroup,2010
201029842,,100|NORTH ST,PITTSFIELD,MA,1201,25003,4134436408,InfoGroup,2010
2010472648,HOME CARE MEDICAL LLC,1171|MAIN ST,BRANFORD,CT,6405,9009,2034839414,InfoGroup,2010
2010472700,,5|S MAIN ST,BRANFORD,CT,6405,9009,2034881577,InfoGroup,2010
201029956,BUILDING BLOCKS EARLY EDU,455|DALTON AVE,PITTSFIELD,MA,1201,25003,4134420706,InfoGroup,2010
201030046,BERSKSHIRE EDUCATIONAL RSRC,30|WENDELL AVE,PITTSFIELD,MA,1201,25003,4134436630,InfoGroup,2010
201030015,,510|NORTH ST,PITTSFIELD,MA,1201,25003,4134436333,InfoGroup,2010
201030099,ALTO'S SEWER & DRAIN CLEANING,155|BROADVIEW TER,PITTSFIELD,MA,1201,25003,4134471613,InfoGroup,2010
2010472970,BRANFORD WINNELSON CO,22|MCDERMOTT RD,BRANFORD,CT,6405,9009,2034837216,InfoGroup,2010
2010473057,BRANFORD INTERNAL MEDICINE,500|E MAIN ST,BRANFORD,CT,6405,9009,2034815665,InfoGroup,2010
201030164,,510|NORTH ST,PITTSFIELD,MA,1201,25003,4134424438,InfoGroup,2010
201030244,CARVED WOOD RV MARCHETTO SIGNS,20|NEW YORK AVE,PITTSFIELD,MA,1201,25003,4134488042,InfoGroup,2010
2010473122,SALON VIZIATO,117|S MAIN ST,BRANFORD,CT,6405,9009,2034330295,InfoGroup,2010
201030242,BERKSHIRE LAWN CARE,69|ABERDEEN RD,PITTSFIELD,MA,1201,25003,4134477647,InfoGroup,2010
201030287,CASTOLDI'S BARBER SHOP,764|TYLER ST,PITTSFIELD,MA,1201,25003,4134423286,InfoGroup,2010
2010473233,,14|SYCAMORE WAY,BRANFORD,CT,6405,9009,2034832630,InfoGroup,2010
201030415,DAYSPRING REALTORS INC,55|CHURCH ST,PITTSFIELD,MA,1201,25003,4134428581,InfoGroup,2010
201030481,HOLD THE ANCHOVIES,457|DALTON AVE,PITTSFIELD,MA,1201,25003,4134432400,InfoGroup,2010
2010473299,YALE CARDIOLOGY,11|HARRISON AVE,BRANFORD,CT,6405,9009,2034838300,InfoGroup,2010
2010473333,A A AUTOMOTIVE PARTS CO,59|SCHOOL GROUND RD,BRANFORD,CT,6405,9009,2034888387,InfoGroup,2010
2010473364,,250|W MAIN ST,BRANFORD,CT,6405,9009,2034886363,InfoGroup,2010
201030499,SHOPPER'S HOTLINE,703|W HOUSATONIC ST,PITTSFIELD,MA,1201,25003,4134437411,InfoGroup,2010
201030554,TIM BRENNER'S CARPET-UPHLSTRY,73|LEBANON MTN RD,PITTSFIELD,MA,1201,25003,4133585644,InfoGroup,2010
2010473405,ALL THAT JAZZ DANCE STUDIO,59|SCHOOL GROUND RD,BRANFORD,CT,6405,9009,2034831112,InfoGroup,2010
201030643,LENNOX & FLETCHER INC,5|CHESHIRE RD,PITTSFIELD,MA,1201,25003,4134455597,InfoGroup,2010
2010473459,ROY A BONWICK ASSOC INC,5|S MAIN ST,BRANFORD,CT,6405,9009,2034813550,InfoGroup,2010
2010473486,JAMI A HAIR SALON,18|JEFFERSON PL,BRANFORD,CT,6405,9009,2033151146,InfoGroup,2010
2010473545,MINICHINO FINANCIAL GROUP LLC,471|E MAIN ST,BRANFORD,CT,6405,9009,2034813322,InfoGroup,2010
2010473586,CONNECTICUT ORTHOPAEDIC SPEC,84|N MAIN ST,BRANFORD,CT,6405,9009,2034832509,InfoGroup,2010
201030722,DEAN AUTO REPAIR SHOP,112|WEST RD,ADAMS,MA,1220,25003,4137431380,InfoGroup,2010
2010473598,SHORE 1 GROUP,12|SYCAMORE WAY,BRANFORD,CT,6405,9009,2034830761,InfoGroup,2010
2010473652,ARCADE INC,5|SEAVIEW AVE,BRANFORD,CT,6405,9009,2033154833,InfoGroup,2010
201030780,ELEKTRIC BEACH,74|PARK ST,ADAMS,MA,1220,25003,4137432603,InfoGroup,2010
201030840,COLONIAL COUNTRY SHOPPE,3|PARK ST,ADAMS,MA,1220,25003,4137433004,InfoGroup,2010
2010473695,ATLANTIC NDT TRAINING,24|FLAT ROCK RD,BRANFORD,CT,6405,9009,2034814041,InfoGroup,2010
2010473728,OLDE TOWN CONSTRUCTION CO INC,63|TABOR DR,BRANFORD,CT,6405,9009,2034819336,InfoGroup,2010
201030926,ADAMS SPECIALTY & PRINTING CO,14|PINE ST,ADAMS,MA,1220,25003,4137439101,InfoGroup,2010
2010473762,A SWEET DEAL HOME STAGING CO,52|ALPS RD,BRANFORD,CT,6405,9009,2033158641,InfoGroup,2010
201030973,HOOSAC BANK,1|BERKSHIRE SQ,ADAMS,MA,1220,25003,4137430174,InfoGroup,2010
2010473825,MARINO MECHANICAL,7|SYCAMORE WAY,BRANFORD,CT,6405,9009,2034881145,InfoGroup,2010
2010473878,TOWNE PHARMACY INC,1012|MAIN ST,BRANFORD,CT,6405,9009,2034881631,InfoGroup,2010
2010473908,ALARMS ON THE SOUND,40|NE INDUSTRIAL RD,BRANFORD,CT,6405,9009,2034838888,InfoGroup,2010
201031097,PLANETARY HEALTH INC,305|BROOKER HILL RD,BECKET,MA,1223,25003,4136230012,InfoGroup,2010
201031226,SALDO AUTO SALVAGE,38|NOBODYS RD,CHESHIRE,MA,1225,25003,4134428180,InfoGroup,2010
2010473945,RON GLICK PRODUCTIONS,37|SHORT ROCKS RD,BRANFORD,CT,6405,9009,2034813939,InfoGroup,2010
2010473981,RADIANT PROFESSIONALS LLC,2|LOEBER PL,BRANFORD,CT,6405,9009,2034882211,InfoGroup,2010
201031257,DALTON YOUTH CTR,27|CARSON AVE,DALTON,MA,1226,25003,4136840120,InfoGroup,2010
201031332,DALTON VFW,366|E HOUSATONIC ST,DALTON,MA,1226,25003,4136841175,InfoGroup,2010
2010474034,PIZZA WINGS EXPRESS,845|W MAIN ST,BRANFORD,CT,6405,9009,2034888444,InfoGroup,2010
2010474171,RADIOLOGY ASSOCIATES INC,680|S MAIN ST,CHESHIRE,CT,6410,9009,2032723595,InfoGroup,2010
201031376,DALTON TRACTOR CO,1188|NORTH ST,DALTON,MA,1226,25003,4136840778,InfoGroup,2010
2010474176,MOREK STUDIOS,90|POPLAR DR,CHESHIRE,CT,6410,9009,2032710086,InfoGroup,2010
2010474208,RADIOLOGY ASSOCIATES INC,680|S MAIN ST,CHESHIRE,CT,6410,9009,2032723595,InfoGroup,2010
2010474238,PRECISE LANDSCAPING INC,500|CORTLAND CIR,CHESHIRE,CT,6410,9009,2032724216,InfoGroup,2010
2010474276,BOULDER KNOLL MONTESSORI SCHL,660|BOULDER RD,CHESHIRE,CT,6410,9009,2032725893,InfoGroup,2010
201031443,DALTON HEALTH AGENT,462|MAIN ST,DALTON,MA,1226,25003,4136846111,InfoGroup,2010
201031520,TAFT FARMS,119|PARK ST N,GREAT BARRINGTON,MA,1230,25003,4135281515,InfoGroup,2010
2010474332,COSMOPOLITAN HAIR DESIGNS INC,2|TOWN CENTER PLZ,CHESHIRE,CT,6410,9009,2032711264,InfoGroup,2010
201031542,GREAT BARRINGTON FISH & GAME,338|LONG POND RD,GREAT BARRINGTON,MA,1230,25003,4135289556,InfoGroup,2010
201031607,OLDE VILLAGE MONOGRAMMING SVC,2|STILLWELL ST,GREAT BARRINGTON,MA,1230,25003,4135283904,InfoGroup,2010
2010474375,NUTMEG UTILITY PRODUCTS INC,1755|HIGHLAND AVE,CHESHIRE,CT,6410,9009,2032508802,InfoGroup,2010
201433966,,152|NORTH ST,PITTSFIELD,MA,1201,25003,4134438480,InfoGroup,2014
201434042,PITTSFIELD GENERATING CO,235|MERRILL RD,PITTSFIELD,MA,1201,25003,4134426905,InfoGroup,2014
201434086,,426|EAST ST,PITTSFIELD,MA,1201,25003,4134428267,InfoGroup,2014
201434160,BERKSHIRE MEDICAL CTR,725|NORTH ST,PITTSFIELD,MA,1201,25003,4134472167,InfoGroup,2014
2010588795,A WOODPECKER SHOP,1010|HOPE ST,STAMFORD,CT,6907,9001,2033488818,InfoGroup,2010
2010588828,MINTURNESE SOCIAL CLUB,681|HOPE ST,STAMFORD,CT,6907,9001,2034060134,InfoGroup,2010
2010588916,MCZ HOME IMPROVEMENT,965|HOPE ST,STAMFORD,CT,6907,9001,2033259388,InfoGroup,2010
201434178,SUPERIOR COURT CHIEF OFFICER,76|EAST ST,PITTSFIELD,MA,1201,25003,4134421218,InfoGroup,2014
201434220,RYAN LANDSCAPING & LAWN CARE,10|GOODRICH ST,PITTSFIELD,MA,1201,25003,4134427962,InfoGroup,2014
2010588961,FOOD BAG,953|HOPE ST,STAMFORD,CT,6907,9001,2033254576,InfoGroup,2010
2010589013,STAMFORD TWIN RINKS,1063|HOPE ST,STAMFORD,CT,6907,9001,2039689000,InfoGroup,2010
201434341,BERKSHIRE PEDIATRIC DENTISTRY,77|ELM ST,PITTSFIELD,MA,1201,25003,4134420122,InfoGroup,2014
2010589002,STAMFORD SPRINKLERS,18|CUSHING ST,STAMFORD,CT,6907,9001,2033530832,InfoGroup,2010
2010589042,A TO Z LOCK & KEY,113|BOUTON ST W,STAMFORD,CT,6907,9001,2032233706,InfoGroup,2010
201434394,REDBOX,1|DAN FOX DR,PITTSFIELD,MA,1201,25003,4130001111,InfoGroup,2014
201434473,,232|1T ST,PITTSFIELD,MA,1201,25003,4134994138,InfoGroup,2014
2010589082,PENSIERO'S REFUSE,965|HOPE ST,STAMFORD,CT,6907,9001,2033481047,InfoGroup,2010
201433542,TENTS & EVENTS,537|NORTH ST,PITTSFIELD,MA,1201,25003,4134435611,InfoGroup,2014
201433615,BERKSHIRE CENTER FOR FAMILIES,100|BURBANK ST,PITTSFIELD,MA,1201,25003,4134431467,InfoGroup,2014
201433672,AMARAY PLASTICS,45|DOWNING PKWY,PITTSFIELD,MA,1201,25003,4134993550,InfoGroup,2014
201433727,,294|1T ST,PITTSFIELD,MA,1201,25003,4134437799,InfoGroup,2014
